,method,score,freq,dpoints,building_id
1,normal_cyc,-2.3248276786884174,60,8784,574
2,frac,-2.7663688882796413,60,8784,574
3,frac_cyc,-3.092296230165453,60,8784,574
0,normal,0.13095017955371602,60,8760,212
1,normal_cyc,0.182218559766419,60,8760,212
2,frac,0.12795740932047958,60,8760,212
3,frac_cyc,0.11139938851059268,60,8760,212
0,normal,-1.2706637206254252,60,8760,206
1,normal_cyc,-1.0976827677077474,60,8760,206
2,frac,-1.3211845183121422,60,8760,206
3,frac_cyc,-1.276341663777251,60,8760,206
0,normal,0.7211759360537517,60,8760,158
1,normal_cyc,0.6774386230938466,60,8760,158
2,frac,0.6520753932034752,60,8760,158
3,frac_cyc,0.7544227193832188,60,8760,158
0,normal,0.8346156599822312,60,8760,164
1,normal_cyc,0.8294994930309476,60,8760,164
2,frac,0.840077276404593,60,8760,164
3,frac_cyc,0.839637763076919,60,8760,164
0,normal,-1.8214728313731106,60,8760,602
1,normal_cyc,-1.5212857964718958,60,8760,602
2,frac,-1.7724247202197658,60,8760,602
3,frac_cyc,-1.7623222975657962,60,8760,602
0,normal,-2.0207761642324473,60,8760,170
1,normal_cyc,-2.0663891560887198,60,8760,170
2,frac,-2.339437778081903,60,8760,170
3,frac_cyc,-2.2367022374689856,60,8760,170
0,normal,0.904929301417196,60,8760,399
1,normal_cyc,0.8856691407176771,60,8760,399
2,frac,0.8709044773763397,60,8760,399
3,frac_cyc,0.8892380817840073,60,8760,399
0,normal,-2.2604735676788956,60,8760,97
1,normal_cyc,-2.181602812820844,60,8760,97
2,frac,-2.285022582088286,60,8760,97
3,frac_cyc,-2.298963142799542,60,8760,97
0,normal,0.7636019903144144,15,67887,40
1,normal_cyc,0.7555021656834254,15,67887,40
2,frac,0.7661188091107516,15,67887,40
3,frac_cyc,0.7729821023499276,15,67887,40
0,normal,0.811740574058316,15,54966,54
1,normal_cyc,0.7909829229043469,15,54966,54
2,frac,0.8044179124718133,15,54966,54
3,frac_cyc,0.8015676978525536,15,54966,54
0,normal,0.7511144508770552,60,8760,428
1,normal_cyc,0.7409004072978476,60,8760,428
2,frac,0.6884038505629566,60,8760,428
3,frac_cyc,0.786435529286983,60,8760,428
0,normal,0.8496631564150555,60,8760,400
1,normal_cyc,0.8659654232010963,60,8760,400
2,frac,0.8565319350822683,60,8760,400
3,frac_cyc,0.875354022007727,60,8760,400
0,normal,0.7211453817439457,60,8760,366
1,normal_cyc,0.7228652254974981,60,8760,366
2,frac,0.7468883864011219,60,8760,366
3,frac_cyc,0.7913980546149972,60,8760,366
0,normal,0.9443132236869519,60,8760,372
1,normal_cyc,0.943108643075011,60,8760,372
2,frac,0.9439544503376731,60,8760,372
3,frac_cyc,0.9469216164658861,60,8760,372
0,normal,0.5606381873283892,15,57519,68
1,normal_cyc,0.5130328756079655,15,57519,68
2,frac,0.5510308774168505,15,57519,68
3,frac_cyc,0.5426318766387,15,57519,68
0,normal,0.7515534826785392,60,8760,414
1,normal_cyc,0.757702016233171,60,8760,414
2,frac,0.7132123108374092,60,8760,414
3,frac_cyc,0.7951697795534945,60,8760,414
0,normal,0.925685254137215,60,8760,364
1,normal_cyc,0.9216747456351664,60,8760,364
2,frac,0.9228452295477494,60,8760,364
3,frac_cyc,0.9198396275281104,60,8760,364
0,normal,0.7735726831535882,60,8760,402
1,normal_cyc,0.7660637321298889,60,8760,402
2,frac,0.6588157982026377,60,8760,402
3,frac_cyc,0.77670685997391,60,8760,402
0,normal,0.8120803877953598,60,8760,416
1,normal_cyc,0.8385631310093482,60,8760,416
2,frac,0.8197689533964141,60,8760,416
3,frac_cyc,0.8210486544431224,60,8760,416
0,normal,0.6757729810516402,60,8760,370
1,normal_cyc,0.6724642618720901,60,8760,370
2,frac,0.6745527051013874,60,8760,370
3,frac_cyc,0.6785742002359291,60,8760,370
0,normal,0.7249758241603903,60,8760,358
1,normal_cyc,0.765589530030085,60,8760,358
2,frac,0.7712615020787099,60,8760,358
3,frac_cyc,0.8200312062503394,60,8760,358
0,normal,-inf,15,114962,42
1,normal_cyc,-inf,15,114962,42
2,frac,-inf,15,114962,42
3,frac_cyc,-inf,15,114962,42
0,normal,0.848808836088863,15,54657,56
1,normal_cyc,0.8206777136820582,15,54657,56
2,frac,0.8463406864473805,15,54657,56
3,frac_cyc,0.8509351487950719,15,54657,56
0,normal,0.6990637159420625,15,46095,81
1,normal_cyc,0.7587008008858204,15,46095,81
2,frac,0.6989401561564641,15,46095,81
3,frac_cyc,0.7543795150540294,15,46095,81
0,normal,0.5694732540374176,60,8760,600
1,normal_cyc,0.6405118159840897,60,8760,600
2,frac,0.5886407388278926,60,8760,600
3,frac_cyc,0.6025733405030181,60,8760,600
0,normal,0.4688652292201883,60,8760,172
1,normal_cyc,0.5315599699736423,60,8760,172
2,frac,0.46557908444178997,60,8760,172
3,frac_cyc,0.6170372683970754,60,8760,172
0,normal,0.7756422781705025,60,8760,199
1,normal_cyc,0.7366216929368807,60,8760,199
2,frac,0.7589742035842864,60,8760,199
3,frac_cyc,0.781813735319612,60,8760,199
0,normal,0.8066604634795485,60,8760,210
1,normal_cyc,0.7449716939409766,60,8760,210
2,frac,0.7711592268986042,60,8760,210
3,frac_cyc,0.7980197098580772,60,8760,210
0,normal,0.5984465262001659,60,8784,576
1,normal_cyc,0.4692477517381941,60,8784,576
2,frac,0.5458081030842802,60,8784,576
3,frac_cyc,0.5138587788192357,60,8784,576
0,normal,0.8767081096251796,60,8760,562
1,normal_cyc,0.8763517025495088,60,8760,562
2,frac,0.8834707875840361,60,8760,562
3,frac_cyc,0.8876444228167452,60,8760,562
0,normal,-6.663635318038712,60,8760,204
1,normal_cyc,-6.385516622052684,60,8760,204
2,frac,-5.307975413380922,60,8760,204
3,frac_cyc,-6.347661197940392,60,8760,204
0,normal,0.8563118551448516,60,8760,238
1,normal_cyc,0.6821613751464226,60,8760,238
2,frac,0.8626108975705529,60,8760,238
3,frac_cyc,0.8639182284870108,60,8760,238
0,normal,0.7291716966168238,60,8784,589
1,normal_cyc,0.6590633884544073,60,8784,589
2,frac,0.7427634618916843,60,8784,589
3,frac_cyc,0.7191295375388518,60,8784,589
0,normal,0.7305839454855289,60,8784,588
1,normal_cyc,0.7604222237409406,60,8784,588
2,frac,0.7649549242864737,60,8784,588
3,frac_cyc,0.7721706402607611,60,8784,588
0,normal,0.8681538153659557,60,8760,239
1,normal_cyc,0.7799614154211155,60,8760,239
2,frac,0.8496288773084232,60,8760,239
3,frac_cyc,0.8506183951633087,60,8760,239
0,normal,0.9661411491141277,60,8760,563
1,normal_cyc,0.9638950489322272,60,8760,563
2,frac,0.963856997762806,60,8760,563
3,frac_cyc,0.9552813382020303,60,8760,563
0,normal,0.7268234507968634,60,8760,205
1,normal_cyc,0.716453442965822,60,8760,205
2,frac,0.6993404167587887,60,8760,205
3,frac_cyc,0.7439227352023468,60,8760,205
0,normal,0.7696690342724407,60,8760,211
1,normal_cyc,0.7515899974814539,60,8760,211
2,frac,0.771453342292777,60,8760,211
3,frac_cyc,0.7914664513172059,60,8760,211
0,normal,0.7098829304253033,60,8784,577
1,normal_cyc,0.5849373016570457,60,8784,577
2,frac,0.6935461300674374,60,8784,577
3,frac_cyc,0.708864143105933,60,8784,577
0,normal,-1.6006846760410651,60,8760,198
1,normal_cyc,-1.694287195214738,60,8760,198
2,frac,-1.7595401872509076,60,8760,198
3,frac_cyc,-1.617242193625285,60,8760,198
0,normal,-4.1388932520855235,60,8760,173
1,normal_cyc,-3.9317707695011253,60,8760,173
2,frac,-4.278926903651987,60,8760,173
3,frac_cyc,-5.013607635292907,60,8760,173
0,normal,-1.410040446403768,60,8760,601
1,normal_cyc,-1.7105507475667097,60,8760,601
2,frac,-1.5617227055547807,60,8760,601
3,frac_cyc,-1.52124876591178,60,8760,601
0,normal,-0.4323053183866369,60,8760,167
1,normal_cyc,-0.3454981937904948,60,8760,167
2,frac,-0.6427692499451445,60,8760,167
3,frac_cyc,-0.7234076802790219,60,8760,167
0,normal,-inf,15,79381,94
1,normal_cyc,-inf,15,79381,94
2,frac,-inf,15,79381,94
3,frac_cyc,-inf,15,79381,94
0,normal,0.8077146150750538,15,48081,80
1,normal_cyc,0.8182870755508094,15,48081,80
2,frac,0.8019311572574191,15,48081,80
3,frac_cyc,0.8050665404542411,15,48081,80
0,normal,0.7468929283449031,15,67199,57
1,normal_cyc,0.705380008621638,15,67199,57
2,frac,0.7510993944241118,15,67199,57
3,frac_cyc,0.7515932059244713,15,67199,57
0,normal,0.7806164163349328,60,8760,359
1,normal_cyc,0.6584447076379781,60,8760,359
2,frac,0.7056232585232352,60,8760,359
3,frac_cyc,0.6517637395847325,60,8760,359
0,normal,0.2583413466434584,15,91926,43
1,normal_cyc,0.31551112345855337,15,91926,43
2,frac,0.22647894007541186,15,91926,43
3,frac_cyc,0.2877694020480664,15,91926,43
0,normal,0.8464650059084781,60,8760,417
1,normal_cyc,0.8374498054144547,60,8760,417
2,frac,0.8227772569161221,60,8760,417
3,frac_cyc,0.8436613003720825,60,8760,417
0,normal,0.8650917871631555,60,8760,371
1,normal_cyc,0.8572432755579076,60,8760,371
2,frac,0.8517944578959282,60,8760,371
3,frac_cyc,0.8773659669056325,60,8760,371
0,normal,0.7898278954530689,60,8760,365
1,normal_cyc,0.7654792940746751,60,8760,365
2,frac,0.7761807366561769,60,8760,365
3,frac_cyc,0.7721008380227299,60,8760,365
0,normal,0.9346545574090814,60,8760,403
1,normal_cyc,0.9166827922193984,60,8760,403
2,frac,0.924511563199363,60,8760,403
3,frac_cyc,0.9261840349758583,60,8760,403
0,normal,-inf,15,81417,47
1,normal_cyc,-inf,15,81417,47
2,frac,-inf,15,81417,47
3,frac_cyc,-inf,15,81417,47
0,normal,0.7535043349717997,60,8760,349
1,normal_cyc,0.7547179928599007,60,8760,349
2,frac,0.760151815837451,60,8760,349
3,frac_cyc,0.7965873945668912,60,8760,349
0,normal,-inf,15,53816,53
1,normal_cyc,-inf,15,53816,53
2,frac,-inf,15,53816,53
3,frac_cyc,-inf,15,53816,53
0,normal,0.8501137521524718,60,8760,407
1,normal_cyc,0.8749326087515689,60,8760,407
2,frac,0.8585241422386998,60,8760,407
3,frac_cyc,0.8509887626997231,60,8760,407
0,normal,0.7987108626262767,60,8760,361
1,normal_cyc,0.7647256585144806,60,8760,361
2,frac,0.7605858518677995,60,8760,361
3,frac_cyc,0.7882441927470019,60,8760,361
0,normal,0.9046769231854884,60,8784,375
1,normal_cyc,0.903718361837828,60,8784,375
2,frac,0.9095427048686882,60,8784,375
3,frac_cyc,0.9078939847695496,60,8784,375
0,normal,0.8746164913819732,60,8760,413
1,normal_cyc,0.8899506899887365,60,8760,413
2,frac,0.8756376890910085,60,8760,413
3,frac_cyc,0.8905394173671197,60,8760,413
0,normal,-inf,15,102187,84
1,normal_cyc,-inf,15,102187,84
2,frac,-inf,15,102187,84
3,frac_cyc,-inf,15,102187,84
0,normal,-inf,15,124407,90
1,normal_cyc,-inf,15,124407,90
2,frac,-inf,15,124407,90
3,frac_cyc,-inf,15,124407,90
0,normal,0.7432133390798278,60,8760,163
1,normal_cyc,0.7033920273243779,60,8760,163
2,frac,0.7074624057226062,60,8760,163
3,frac_cyc,0.7767674027821027,60,8760,163
0,normal,0.7701698529182329,60,8760,177
1,normal_cyc,0.7985304215442838,60,8760,177
2,frac,0.7779415959029237,60,8760,177
3,frac_cyc,0.8259358429479193,60,8760,177
0,normal,-1.4807446850398671,60,8760,229
1,normal_cyc,-1.5091834991938438,60,8760,229
2,frac,-1.6332264314480076,60,8760,229
3,frac_cyc,-1.5854014978264181,60,8760,229
0,normal,0.39169374428230924,60,8784,573
1,normal_cyc,0.3844362432685695,60,8784,573
2,frac,0.39662509504905,60,8784,573
3,frac_cyc,0.4055179177896686,60,8784,573
0,normal,0.7379451376814854,60,8760,215
1,normal_cyc,0.7091338920390949,60,8760,215
2,frac,0.7062196890107724,60,8760,215
3,frac_cyc,0.7575984526997354,60,8760,215
0,normal,-6.482554699353089,60,8760,201
1,normal_cyc,-6.3388931435449205,60,8760,201
2,frac,-4.83173120139211,60,8760,201
3,frac_cyc,-5.60011783052619,60,8760,201
0,normal,0.622767210775224,60,8784,567
1,normal_cyc,0.38742980706473323,60,8784,567
2,frac,0.5771074480861265,60,8784,567
3,frac_cyc,0.5494310033992534,60,8784,567
0,normal,0.8806787727093469,60,8784,598
1,normal_cyc,0.8681749676476563,60,8784,598
2,frac,0.8867294056991796,60,8784,598
3,frac_cyc,0.909629459572481,60,8784,598
0,normal,0.29167801775371616,60,8760,599
1,normal_cyc,0.08722214436245314,60,8760,599
2,frac,0.25790646601780515,60,8760,599
3,frac_cyc,0.2838361406166051,60,8760,599
0,normal,0.7234413227138198,60,8760,200
1,normal_cyc,0.7578742681494114,60,8760,200
2,frac,0.734269843240312,60,8760,200
3,frac_cyc,0.7750953099701081,60,8760,200
0,normal,0.7437210310841696,60,8784,566
1,normal_cyc,0.6060630527154954,60,8784,566
2,frac,0.7054846125331595,60,8784,566
3,frac_cyc,0.6830833187157425,60,8784,566
0,normal,0.5738880957762652,60,8784,572
1,normal_cyc,0.437191967566146,60,8784,572
2,frac,0.5108057405129445,60,8784,572
3,frac_cyc,0.5168134567232248,60,8784,572
0,normal,-1.0977033236456017,60,8760,214
1,normal_cyc,-1.2790094780389871,60,8760,214
2,frac,-1.3845860129668792,60,8760,214
3,frac_cyc,-1.3157547537267147,60,8760,214
0,normal,0.8552957778696642,60,8760,228
1,normal_cyc,0.8561526964552143,60,8760,228
2,frac,0.850169936108734,60,8760,228
3,frac_cyc,0.8848422150608329,60,8760,228
0,normal,-1.5290899074879998,60,8760,189
1,normal_cyc,-1.9540067924223814,60,8760,189
2,frac,-1.9299966639708888,60,8760,189
3,frac_cyc,-1.122446130764077,60,8760,189
0,normal,-2.026507680526672,60,8760,176
1,normal_cyc,-2.103622161204923,60,8760,176
2,frac,-2.09286715280896,60,8760,176
3,frac_cyc,-2.151130449420315,60,8760,176
0,normal,-1.6766684195690604,60,8760,162
1,normal_cyc,-2.2310354935343617,60,8760,162
2,frac,-2.1782378509585443,60,8760,162
3,frac_cyc,-2.0734480632053454,60,8760,162
0,normal,-inf,15,102359,91
1,normal_cyc,-inf,15,102359,91
2,frac,-inf,15,102359,91
3,frac_cyc,-inf,15,102359,91
0,normal,0.8764026255608528,15,120432,85
1,normal_cyc,0.8850163002405226,15,120432,85
2,frac,0.8813781249546652,15,120432,85
3,frac_cyc,0.8765787500309628,15,120432,85
0,normal,0.9272719463870471,60,8784,374
1,normal_cyc,0.930926652647268,60,8784,374
2,frac,0.9189381525810972,60,8784,374
3,frac_cyc,0.9336263011374792,60,8784,374
0,normal,0.8952216533649631,60,8760,412
1,normal_cyc,0.8896560953538369,60,8760,412
2,frac,0.8905706741557982,60,8760,412
3,frac_cyc,0.889873076625957,60,8760,412
0,normal,0.5621751141104966,60,8760,406
1,normal_cyc,0.7164703648631751,60,8760,406
2,frac,0.5732122354572946,60,8760,406
3,frac_cyc,0.6982124281750692,60,8760,406
0,normal,0.85087794121705,60,8760,360
1,normal_cyc,0.848920640066796,60,8760,360
2,frac,0.8454175369778937,60,8760,360
3,frac_cyc,0.8549044875569255,60,8760,360
0,normal,0.9264564664018863,60,8760,348
1,normal_cyc,0.9117817520386376,60,8760,348
2,frac,0.9176033164719153,60,8760,348
3,frac_cyc,0.9200077208657462,60,8760,348
0,normal,0.8354046349375788,15,57660,52
1,normal_cyc,0.8250017074351578,15,57660,52
2,frac,0.8381332137606686,15,57660,52
3,frac_cyc,0.841365448987245,15,57660,52
0,normal,0.2308072912897284,15,86349,46
1,normal_cyc,0.2560884970278963,15,86349,46
2,frac,0.1732290895114023,15,86349,46
3,frac_cyc,0.20210430508476845,15,86349,46
0,normal,0.5869562398890937,15,51932,50
1,normal_cyc,0.5599938046162004,15,51932,50
2,frac,0.5707743918435163,15,51932,50
3,frac_cyc,0.6049838557487963,15,51932,50
0,normal,0.8682227995560561,60,8760,438
1,normal_cyc,0.8824742338291436,60,8760,438
2,frac,0.8707253145236412,60,8760,438
3,frac_cyc,0.8810273545673569,60,8760,438
0,normal,0.81404879900065,15,91676,44
1,normal_cyc,0.8186763844606914,15,91676,44
2,frac,0.8221828460693673,15,91676,44
3,frac_cyc,0.8186576368908902,15,91676,44
0,normal,0.6544151262428594,60,8760,410
1,normal_cyc,0.6517944579081747,60,8760,410
2,frac,0.6763155027961353,60,8760,410
3,frac_cyc,0.6921271402847217,60,8760,410
0,normal,0.5957274288175224,60,8760,376
1,normal_cyc,0.6419485604123247,60,8760,376
2,frac,0.6097328935465173,60,8760,376
3,frac_cyc,0.657237504450145,60,8760,376
0,normal,0.702713240419782,60,8760,362
1,normal_cyc,0.737837897867761,60,8760,362
2,frac,0.6971691183786439,60,8760,362
3,frac_cyc,0.7832798141090224,60,8760,362
0,normal,0.6713556382982006,60,8760,404
1,normal_cyc,0.7187202929020702,60,8760,404
2,frac,0.6926249124149091,60,8760,404
3,frac_cyc,0.7502651031453023,60,8760,404
0,normal,0.854989957473088,15,49738,78
1,normal_cyc,0.8483929165663626,15,49738,78
2,frac,0.8531360583376605,15,49738,78
3,frac_cyc,0.8515345985728161,15,49738,78
0,normal,0.5802720466589057,15,59637,93
1,normal_cyc,0.45666298927253224,15,59637,93
2,frac,0.5624330707021219,15,59637,93
3,frac_cyc,0.583634817442558,15,59637,93
0,normal,0.89235291617455,60,8760,389
1,normal_cyc,0.894677599022704,60,8760,389
2,frac,0.8866559672966469,60,8760,389
3,frac_cyc,0.8960183532050098,60,8760,389
0,normal,0.7622396037119822,15,42114,87
1,normal_cyc,0.7241327854450686,15,42114,87
2,frac,0.7386544854043482,15,42114,87
3,frac_cyc,0.7345526887892189,15,42114,87
0,normal,-2.0451326319650587,60,8760,148
1,normal_cyc,-2.0283395213838724,60,8760,148
2,frac,-2.263346775525222,60,8760,148
3,frac_cyc,-2.2766284731378925,60,8760,148
0,normal,0.6103336816303505,60,8760,174
1,normal_cyc,0.5284700678801173,60,8760,174
2,frac,0.5498013744174631,60,8760,174
3,frac_cyc,0.5579058555796572,60,8760,174
0,normal,-3.1751998707863125,60,8760,160
1,normal_cyc,-2.92057359961408,60,8760,160
2,frac,-3.159445376796307,60,8760,160
3,frac_cyc,-2.870291926571305,60,8760,160
0,normal,0.6368360786330669,60,8760,558
1,normal_cyc,0.4504997662312749,60,8760,558
2,frac,0.4944159895405267,60,8760,558
3,frac_cyc,0.4525658892739791,60,8760,558
0,normal,0.680800243316979,60,8784,564
1,normal_cyc,0.7028175686328468,60,8784,564
2,frac,0.7304720585263247,60,8784,564
3,frac_cyc,0.746612112270252,60,8784,564
0,normal,0.7686093820317691,60,8760,202
1,normal_cyc,0.8080789860039745,60,8760,202
2,frac,0.7581892315706711,60,8760,202
3,frac_cyc,0.8275535188173699,60,8760,202
0,normal,0.627053152074987,60,8760,216
1,normal_cyc,0.6858240965167706,60,8760,216
2,frac,0.6281645545622835,60,8760,216
3,frac_cyc,0.7131030418524282,60,8760,216
0,normal,0.5096337451794674,60,8784,570
1,normal_cyc,0.4056477980933925,60,8784,570
2,frac,0.47984811612572964,60,8784,570
3,frac_cyc,0.4959864241818265,60,8784,570
0,normal,0.7303933843320956,60,8760,217
1,normal_cyc,0.6785536062755895,60,8760,217
2,frac,0.6200955442479028,60,8760,217
3,frac_cyc,0.7342759590296529,60,8760,217
0,normal,0.7270007765403125,60,8784,571
1,normal_cyc,0.7237806459085205,60,8784,571
2,frac,0.7586646712142655,60,8784,571
3,frac_cyc,0.748303844875204,60,8784,571
0,normal,0.6179688128692706,60,8784,565
1,normal_cyc,0.3751684244745143,60,8784,565
2,frac,0.5782412224722604,60,8784,565
3,frac_cyc,0.5625502965882568,60,8784,565
0,normal,0.6133956216408837,60,8760,203
1,normal_cyc,0.5998432315491447,60,8760,203
2,frac,0.5879415821312765,60,8760,203
3,frac_cyc,0.587484525123466,60,8760,203
0,normal,0.8252196359010863,60,8760,559
1,normal_cyc,0.7788723868541253,60,8760,559
2,frac,0.7252116274018643,60,8760,559
3,frac_cyc,0.7912778493734669,60,8760,559
0,normal,-1.9435139363200924,60,8760,161
1,normal_cyc,-1.966071668868904,60,8760,161
2,frac,-2.163528259260386,60,8760,161
3,frac_cyc,-1.9367335380938293,60,8760,161
0,normal,-1.2322955815962138,60,8760,175
1,normal_cyc,-1.2288642044795322,60,8760,175
2,frac,-1.260431113734664,60,8760,175
3,frac_cyc,-1.3186550957676748,60,8760,175
0,normal,-2.059302364206347,60,8760,149
1,normal_cyc,-2.019662318519361,60,8760,149
2,frac,-2.0898299988928297,60,8760,149
3,frac_cyc,-2.134470854590197,60,8760,149
0,normal,-inf,15,42373,86
1,normal_cyc,-inf,15,42373,86
2,frac,-inf,15,42373,86
3,frac_cyc,-inf,15,42373,86
0,normal,0.5416676184203656,15,62858,92
1,normal_cyc,0.39083948886985864,15,62858,92
2,frac,0.6044162109606481,15,62858,92
3,frac_cyc,0.5399363549136073,15,62858,92
0,normal,0.8411224774541768,60,8760,388
1,normal_cyc,0.8456166847593695,60,8760,388
2,frac,0.7852294451462681,60,8760,388
3,frac_cyc,0.8477776260627616,60,8760,388
0,normal,0.8860967393247261,60,8760,363
1,normal_cyc,0.8827637411748704,60,8760,363
2,frac,0.8953189338945948,60,8760,363
3,frac_cyc,0.8953233319150438,60,8760,363
0,normal,0.8551777845075743,15,48118,79
1,normal_cyc,0.8448653253019837,15,48118,79
2,frac,0.8611425864787323,15,48118,79
3,frac_cyc,0.8532450500617447,15,48118,79
0,normal,-4.263008722159265,60,8760,405
1,normal_cyc,-4.204430100372533,60,8760,405
2,frac,-3.879052256543026,60,8760,405
3,frac_cyc,-4.091697731107422,60,8760,405
0,normal,0.7835522335057803,60,8760,411
1,normal_cyc,0.8008216462469699,60,8760,411
2,frac,0.7814195026680808,60,8760,411
3,frac_cyc,0.8278659252802268,60,8760,411
0,normal,0.8183879231234932,60,8760,377
1,normal_cyc,0.7588750463771894,60,8760,377
2,frac,0.7649111056027852,60,8760,377
3,frac_cyc,0.7978515269388832,60,8760,377
0,normal,-inf,15,78529,45
1,normal_cyc,-inf,15,78529,45
2,frac,-inf,15,78529,45
3,frac_cyc,-inf,15,78529,45
0,normal,0.7365433914687461,60,8760,439
1,normal_cyc,0.6819065078100208,60,8760,439
2,frac,0.6858028966543867,60,8760,439
3,frac_cyc,0.7232810663526448,60,8760,439
0,normal,0.7861674951603853,15,57174,51
1,normal_cyc,0.7659080213621995,15,57174,51
2,frac,0.7917019032004933,15,57174,51
3,frac_cyc,0.7969204444762633,15,57174,51
0,normal,0.9153757295472382,60,8760,352
1,normal_cyc,0.9042651378712531,60,8760,352
2,frac,0.8942044555308222,60,8760,352
3,frac_cyc,0.9051785009110099,60,8760,352
0,normal,0.7694191442684142,60,8760,434
1,normal_cyc,0.8128784537083158,60,8760,434
2,frac,0.7267025130034448,60,8760,434
3,frac_cyc,0.7904323858388992,60,8760,434
0,normal,0.8169948000328398,15,95782,48
1,normal_cyc,0.8199820594333294,15,95782,48
2,frac,0.8218249558956912,15,95782,48
3,frac_cyc,0.8277338459569556,15,95782,48
0,normal,0.9718252033070647,60,8760,420
1,normal_cyc,0.9708379206245024,60,8760,420
2,frac,0.9712588417548026,60,8760,420
3,frac_cyc,0.9725095771019286,60,8760,420
0,normal,0.900496221445948,60,8760,346
1,normal_cyc,0.9052510518768917,60,8760,346
2,frac,0.9031070294561424,60,8760,346
3,frac_cyc,0.90724158637882,60,8760,346
0,normal,0.9024341704517284,60,8760,408
1,normal_cyc,0.9048342513643532,60,8760,408
2,frac,0.9116221296014766,60,8760,408
3,frac_cyc,0.910686218086408,60,8760,408
0,normal,0.7581260558549124,15,98998,74
1,normal_cyc,0.7357404147464358,15,98998,74
2,frac,0.7221386096837608,15,98998,74
3,frac_cyc,0.7305997760707316,15,98998,74
0,normal,0.8121181411036322,15,46765,60
1,normal_cyc,0.6562226297331715,15,46765,60
2,frac,0.8081747294979442,15,46765,60
3,frac_cyc,0.8088892739462101,15,46765,60
0,normal,0.8456378555255202,60,8760,391
1,normal_cyc,0.8229160985587926,60,8760,391
2,frac,0.8386932421379419,60,8760,391
3,frac_cyc,0.8492327064647094,60,8760,391
0,normal,0.8425027400614752,60,8760,385
1,normal_cyc,0.8568266803465958,60,8760,385
2,frac,0.8133305785167898,60,8760,385
3,frac_cyc,0.8662802830045638,60,8760,385
0,normal,-2.6454539269193,60,8760,150
1,normal_cyc,-2.385678305571995,60,8760,150
2,frac,-2.5450896474374556,60,8760,150
3,frac_cyc,-2.4899018055131075,60,8760,150
0,normal,0.9001927311227639,60,8784,144
1,normal_cyc,0.9064314520486749,60,8784,144
2,frac,0.88757431158644,60,8784,144
3,frac_cyc,0.9136427801861455,60,8784,144
0,normal,-0.31068344472920484,60,8760,178
1,normal_cyc,-0.3131675085641799,60,8760,178
2,frac,-0.3933918961813385,60,8760,178
3,frac_cyc,-0.27305560355880326,60,8760,178
0,normal,-8.553934841291229,60,8760,193
1,normal_cyc,-8.068900344627526,60,8760,193
2,frac,-5.304526930406538,60,8760,193
3,frac_cyc,-7.611812782969427,60,8760,193
0,normal,0.8580469509058511,60,8760,187
1,normal_cyc,0.8825145882096973,60,8760,187
2,frac,0.8733488389916467,60,8760,187
3,frac_cyc,0.8894762904562747,60,8760,187
0,normal,0.7485420594565276,60,8760,226
1,normal_cyc,0.784790333974594,60,8760,226
2,frac,0.7527754623502924,60,8760,226
3,frac_cyc,0.7645534198697933,60,8760,226
0,normal,0.9461453900382377,60,8760,540
1,normal_cyc,0.9332302281129147,60,8760,540
2,frac,0.9344326545698897,60,8760,540
3,frac_cyc,0.9507267211654442,60,8760,540
0,normal,0.9006647793465002,60,8760,554
1,normal_cyc,0.8711695078646392,60,8760,554
2,frac,0.8779616753285101,60,8760,554
3,frac_cyc,0.9006273206368798,60,8760,554
0,normal,0.7269269823916497,60,8760,232
1,normal_cyc,0.753218227544093,60,8760,232
2,frac,0.7358821012763623,60,8760,232
3,frac_cyc,0.7713799828147981,60,8760,232
0,normal,0.5325045326526867,60,8784,568
1,normal_cyc,0.5480717302345173,60,8784,568
2,frac,0.5940200752279842,60,8784,568
3,frac_cyc,0.5879961510070991,60,8784,568
0,normal,0.2750104720090951,60,8784,583
1,normal_cyc,0.02745973984505557,60,8784,583
2,frac,0.15156630270317634,60,8784,583
3,frac_cyc,0.06228897144566899,60,8784,583
0,normal,0.8807105864086775,60,8784,597
1,normal_cyc,0.868341996099767,60,8784,597
2,frac,0.8866804604382088,60,8784,597
3,frac_cyc,0.9096397673778981,60,8784,597
0,normal,0.7877953419308968,60,8784,596
1,normal_cyc,0.675157186735576,60,8784,596
2,frac,0.7576800321816799,60,8784,596
3,frac_cyc,0.7477494926921198,60,8784,596
0,normal,0.6357775067993832,60,8784,582
1,normal_cyc,0.37289306290974694,60,8784,582
2,frac,0.5255091454148172,60,8784,582
3,frac_cyc,0.45670242552267476,60,8784,582
0,normal,0.5322771705904029,60,8784,569
1,normal_cyc,0.543867726503856,60,8784,569
2,frac,0.5940501355465476,60,8784,569
3,frac_cyc,0.5842192493903811,60,8784,569
0,normal,0.9081332569088254,60,8760,555
1,normal_cyc,0.9144716237285362,60,8760,555
2,frac,0.9006585133129287,60,8760,555
3,frac_cyc,0.9141159993273252,60,8760,555
0,normal,0.810644807241042,60,8760,233
1,normal_cyc,0.7800676344304291,60,8760,233
2,frac,0.8078440789576647,60,8760,233
3,frac_cyc,0.8082156169541159,60,8760,233
0,normal,-0.9793328526087542,60,8760,227
1,normal_cyc,-0.8726098728565914,60,8760,227
2,frac,-1.0345296738615513,60,8760,227
3,frac_cyc,-1.0902194436526385,60,8760,227
